BARCODE,ITEM DESCRIPTION,, SUPPLIER , SELLING PRICE , PURCHASE PRICE , REV ,,,,
4800888113474,CLOSE UP RED HOT 95ML,, PURCHASE , 98.00 , 92.00 , 6.00 ,,,,
4801010560456,JB REGULAR 75G,, PURCHASE , 37.00 , 31.25 , 5.75 ,,,,
4800344004629,SILVER SWAN SUKA 1L,, PURCHASE , 48.00 , 39.25 , 8.75 ,,,,
6902131112918,MALING 170G,, PURCHASE , 67.00 , 59.00 , 8.00 ,,,,
8996001410981,KOPIKO LOW ACID 25G,, PURCHASE , 8.00 , 6.70 , 1.30 ,,,,
CARAMEL,CARAMEL BAR ,, PURCHASE , 14.00 , 10.30 , 3.70 ,,,,
8996001414002,KOPIKO CAPPUCCINO,, PURCHASE , 8.00 , 6.70 , 1.30 ,,,,
4800116016010,SUNFLOWER STRAW 190G,, PURCHASE , 46.00 , 41.75 , 4.25 ,,,,
4800888607119,LADYS CHICKEN 27ML,, PURCHASE , 16.00 , 12.50 , 3.50 ,,,,
4806030202911,JOLLY MUSHROOM 100G,, PURCHASE , 23.00 , 18.50 , 4.50 ,,,,
748485400716,ANGEL EVAPORADA,, PURCHASE , 37.00 , 31.00 , 5.50 ,,,,
8809212810320,SEAWEED BYUL,, PURCHASE , 25.00 , 12.63 , 12.38 ,,,,
SIBUYAS,SIBUYAS (3 FOR 10),, PURCHASE , 10.00 , 8.00 , 2.00 ,,,,
4800365880486,SUPER DELIGHT BROWNIE SCOTCH ,, PURCHASE , 78.00 , 71.75 , 6.25 ,,,,
748485915722,BIRCHTREE 300G ,, PURCHASE , 98.00 , 91.50 , 6.50 ,,,,
4800110068954,ROYAL ELBOW MACA 200G,, PURCHASE , 39.00 , 35.00 , 5.50 ,,,,
4800016091209,SWISS MISS CHOCOLATE,, PURCHASE , 18.00 , 13.25 , 4.75 ,,,,
4807770273049,LM BAKED PASTA,, PURCHASE , 28.00 , 23.75 , 4.25 ,,,,
4806033698636,KIDS TOOTHBRUSH,, PURCHASE , 30.00 , 21.50 , 8.50 ,,,,
4800142116111,SMIRNOFF MULE,, PURCHASE , 52.00 , 44.25 , 7.75 ,,,,
4801010104001,JB MILK,, PURCHASE , 22.00 , 20.00 , 2.00 ,,,,
4809010510501,PSALUBONG CHEESECAKE,, PURCHASE , 82.00 , 76.50 , 5.50 ,,,,
4806535180141,SEA SALT BRILLIANT,, PURCHASE , 15.00 , 10.00 , 5.00 ,,,,
4806504713868,MEGA COARSE SALT,, PURCHASE , 12.00 , 7.00 , 5.00 ,,,,
4805358810877,MAG CREAMY CHICKEN,, PURCHASE , 36.00 , 31.00 , 5.00 ,,,,
4805358801875,MAG MAYO 80ML,, PURCHASE , 34.00 , 29.00 , 5.00 ,,,,
4806504713066,MEGA MUSHROOM,, PURCHASE , 38.00 , 32.00 , 6.00 ,,,,
4800194106108,POTATO CRISP TOMATO,, PURCHASE , 19.00 , 16.00 , 3.00 ,,,,
4800194117067,POTATO CRISP CHEESE,, PURCHASE , 19.00 , 16.00 , 3.00 ,,,,
745114088833,CHEESE POWDER,, PURCHASE , 25.00 , 19.00 , 6.00 ,,,,
4800888113481,CLOSEUP RED 50ML,, PURCHASE , 65.00 , 60.00 , 5.00 ,,,,
4800888113566,CLOSEUP MENTHOL 50ML,, PURCHASE , 63.00 , 58.00 , 5.00 ,,,,
4800888209566,CREAMSILK COLOR ,, PURCHASE , 45.00 , 38.10 , 6.90 ,,,,
4806527480198,PERLA PURE ,, PURCHASE , 53.00 , 47.00 , 6.00 ,,,,
4800034016956,HAPEE ICY FRESH 100ML,, PURCHASE , 86.00 , 78.00 , 8.00 ,,,,
4800034011555,HAPEE EXPLOSIVE 100ML,, PURCHASE , 86.00 , 78.00 , 8.00 ,,,,
4809010524898,SUGO RED 6s,, PURCHASE , 42.00 , 34.00 , 8.00 ,,,,
4809010524881,SUGO BLUE 6s,, PURCHASE , 42.00 , 34.00 , 8.00 ,,,,
KANDILA,ESPERMA#19,, PURCHASE , 20.00 , 14.75 , 5.25 ,,,,
4809012195157,SMARTLIGHT ESPERMA,, PURCHASE , 45.00 , 35.00 , 10.00 ,,,,
4806519893531,VERY GOOD DISHWASHING 900ML,, PURCHASE , 50.00 , 37.00 , 13.00 ,,,,
4806519893548,VERY GOOD DISHWASHING 900ML,, PURCHASE , 50.00 , 37.00 , 13.00 ,,,,
4806535180011,BRILLIANT PEPPER,, PURCHASE , 2.00 , 1.00 , 1.00 ,,,,
4806535179787,BRILLIANT WHOLE PEPPER,, PURCHASE , 2.00 , 1.00 , 1.00 ,,,,
4800194106788,CRISPY PATATA CHEESE,, PURCHASE , 19.00 , 16.00 , 3.00 ,,,,
4808888201511,COLGATE KIDS TOOTHBRUSH,,PURCHASE , 16.00 , 10.58 , 5.42 ,,,,
RICE,RICE 1kl,,PURCHASE , 56.00 , 230.00 , 10.00 ,,,,
4800092113307,HANSEL CHOCO ,,REBISCO, 10.00 , 8.00 , 2.00 ,,,,
4800092113482,HANSEL CRACKERS,,REBISCO, 9.00 , 8.00 , 1.00 ,,,,
4800092661464,POP BITES ,,REBISCO, 20.00 , 15.60 , 4.40 ,,,,
4800092113277,REBISCO BUTTER S,,REBISCO, 10.00 , 5.70 , 4.30 ,,,,
4800092555657,WHOOPIE STRAW,,REBISCO, 14.00 , 8.80 , 5.20 ,,,,
4800092661808,CHOCO MUCHO MINIS ,,REBISCO, 5.00 , 2.20 , 2.80 ,,,,
4800092119460,COMBI CHEESE,,REBISCO, 63.00 , 57.00 , 6.00 ,,,,
4800092330636,BARNUTS ,,REBISCO, 28.00 , 22.00 , 6.00 ,,,,
4800103342665,BUBBLE JOE ,,REBISCO, 22.00 , 15.96 , 6.04 ,,,,
4800103342269,BUBBLE JOE ORANGE,,REBISCO, 22.00 , 15.96 , 6.04 ,,,,
4800092661075,CHOCO MUCHO BAR 125g BLUE,,REBISCO, 50.00 , 45.00 , 5.00 ,,,,
4800092661068,CHOCO MUCHO BAR 125g red,,REBISCO, 50.00 , 45.00 , 5.00 ,,,,
4800092661051,CHOCO MUCHO BAR 125g VIOLET,,REBISCO, 50.00 , 45.00 , 5.00 ,,,,
4800092118807,CHOCO MUCHO CARAMEL,,REBISCO, 77.00 , 70.52 , 6.48 ,,,,
4800092661150,CHOCO MUCHO COOKIES & CREAM,,REBISCO, 10.00 , 7.63 , 2.37 ,,,,
4800092660962,CHOCO MUCHO DARK CHOCO BAR ,,REBISCO, 10.00 , 7.63 , 2.37 ,,,,
4800092660634,CHOCO MUCHO MILK CHOCO BAR,,REBISCO, 10.00 , 7.63 , 2.37 ,,,,
4800092660801,CHOCO MUCHO PEANUT BAR ,,REBISCO, 10.00 , 7.63 , 2.37 ,,,,
4800092116537,CHOCO MUCHO SINGLE,,REBISCO, 10.00 , 6.80 , 3.20 ,,,,
4800092116513,CHOCO MUCHO SINGLE,,REBISCO, 10.00 , 6.80 , 3.20 ,,,,
4800092116520,CHOCO MUCHO VIOLET D.CHOCO,,REBISCO, 76.00 , 70.52 , 5.48 ,,,,
4800092116544,CHOCO MUCHO WHITE ,,REBISCO, 76.00 , 70.52 , 5.48 ,,,,
4800092660788,CHOCO MUCHO WHITE CHOCO BAR ,,REBISCO, 10.00 , 7.30 , 2.70 ,,,,
4800103341835,CHUBBY,,REBISCO, 27.00 , 20.44 , 6.56 ,,,,
4800103341989,CHUBBY MILK,,REBISCO, 27.00 ,, NO PP ,,,,
4800092551437,CHUNKEE Chewy,,REBISCO, 93.00 , 87.00 , 6.00 ,,,,
4800092552533,CHUNKEE SANDWICH ,,REBISCO, 78.00 , 72.62 , 5.38 ,,,,
4800092118630,COMBI STRAWBERRY ,,REBISCO, 29.00 , 23.76 , 5.24 ,,,,
4800092772214,CRISS CROSS CHEESE 20g ,,REBISCO, 8.00 , 5.66 , 2.34 ,,,,
4800092556586,CRISS CROSS CHEESE 65G ,,REBISCO, 26.00 , 20.04 , 5.96 ,,,,
4800092772498,CRISS CROSS PEPPER 20g ,,REBISCO, 8.00 , 5.66 , 2.34 ,,,,
4800092556692,CRISS CROSS SOUR 65G ,,REBISCO, 26.00 , 20.04 , 5.96 ,,,,
4800092772528,CRISS CROSS SOUR CREAM 20g ,,REBISCO, 8.00 , 5.66 , 2.34 ,,,,
4800092552373,CROSSINI BAVARIAN ,,REBISCO, 103.00 , 96.36 , 6.64 ,,,,
4800092552366,CROSSINI BAVARIAN ,,REBISCO, 15.00 , 9.60 , 5.40 ,,,,
4800092550676,CROSSINI CHOCO ,,REBISCO, 103.00 , 96.36 , 6.64 ,,,,
4800092550669,CROSSINI SOLO,,REBISCO, 15.00 , 9.60 , 5.40 ,,,,
4800092552106,CUPP KEYK COMBO ,,REBISCO, 69.00 , 63.66 , 5.34 ,,,,
4800092550072,CUPP KEYK MOCHA,,REBISCO, 69.00 , 63.66 , 5.34 ,,,,
4800092550041,CUPP KEYK NUTTY ,,REBISCO, 69.00 , 63.66 , 5.34 ,,,,
4800092332852,DINGDONG GARLIC,,REBISCO, 22.00 , 17.80 , 4.20 ,,,,
4800092331152,DINGDONG HOT & SPICY ,,REBISCO, 24.00 , 19.08 , 4.92 ,,,,
4800092331909,DINGDONG HOT&SPICY,,REBISCO, 24.00 , 19.08 , 4.92 ,,,,
4800092330100,DINGDONG MIXED NUTS,,REBISCO, 24.00 , 19.08 , 4.92 ,,,,
4800092330131,DINGDONG MIXED NUTS ORANGE,,REBISCO, 24.00 , 19.08 , 4.92 ,,,,
4800092332630,DINGDONG SWEET&SPICY,,REBISCO, 24.00 , 19.08 , 4.92 ,,,,
4800092556326,DOOWEE DELECTABLE UBE,,REBISCO, 25.00 , 19.08 , 5.93 ,,,,
4800092553318,DOOWEE DONUT ASSORTED ,,REBISCO, 104.00 , 97.28 , 6.72 ,,,,
4800092551611,DOOWEE DONUT CHOCO,,REBISCO, 104.00 ,, NO PP ,,,,
4800092551604,DOOWEE DONUT CHOCO,,REBISCO, 104.00 , 97.28 , 6.72 ,,,,
4800092553028,DOOWEE DONUT STRAW,,REBISCO, 104.00 ,, NO PP ,,,,
4800092555145,DOOWEE MALLOWS,,REBISCO, 25.00 , 19.08 , 5.93 ,,,,
4800092552779,doowee milk,,REBISCO, 14.00 , 9.72 , 4.28 ,,,,
doowee,DOOWEE PC,,REBISCO, 14.00 , 9.72 , 4.28 ,,,,
4800092553011,doowee straw,,REBISCO, 14.00 , 9.72 , 4.28 ,,,,
4800092554926,DOOWETTE 10s,,REBISCO, 55.00 , 49.06 , 5.94 ,,,,
4800092554919,DOOWETTE SINGLE ,,REBISCO, 8.00 , 4.90 , 3.10 ,,,,
4800092333057,DRAGON SID 20G,,REBISCO, 9.00 , 5.67 , 3.33 ,,,,
4800092330490,dragon sid 5g ,,REBISCO, 25.00 , 19.00 , 6.00 ,,,,
4800092111792,FROOTEES,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092115646,FROOTEES ASSTD ,,REBISCO, 58.00 , 53.85 , 4.15 ,,,,
4800092552090,FUDGEE BAR  ASSTD ,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092553233,FUDGEE BAR  DARK CHOCO,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092553226,FUDGEE BAR DARK SINGLE,,REBISCO, 10.00 , 7.65 , 2.35 ,,,,
4800092551451,FUDGEE BAR MACAPUNO ,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092553257,FUDGEE CARAMEL,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092550911,FUDGEE CHOCO,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092550904,FUDGEE DARK SINGLE,,REBISCO, 10.00 , 7.65 , 2.35 ,,,,
4800092551444,FUDGEE MACA SINGLE,,REBISCO, 10.00 , 7.65 , 2.35 ,,,,
4800092551284,FUDGEE MILK SINGLE,,REBISCO, 10.00 , 7.30 , 2.70 ,,,,
4800092551390,FUDGEE MOCHA,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092551383,FUDGEE MOCHA SINGLE,,REBISCO, 10.00 , 7.65 , 2.35 ,,,,
4800092551376,FUDGEE VANILLA ,,REBISCO, 79.00 , 75.65 , 3.35 ,,,,
4800092551369,FUDGEE VANILLA SINGLE,,REBISCO, 10.00 , 7.65 , 2.35 ,,,,
4800092771187,FUNKY ,,REBISCO, 8.00 , 5.66 , 2.34 ,,,,
4800092118760,GRAHAM CRAKERS REBISCO ,,REBISCO, 35.00 , 30.71 , 4.29 ,,,,
4800092333231,GREEN PEAS ,,REBISCO, 9.00 , 5.23 , 3.77 ,,,,
4800092111945,HANSEL BUTTER 10s ,,REBISCO, 58.00 , 53.86 , 4.14 ,,,,
4800092110528,HANSEL CHOCO 10s ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092112317,HANSEL CRACKER 10s,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092112904,HANSEL FLAVOR BUNCH ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092110511,HANSEL MILK 10s,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092110023,HANSEL MOCHA 10'S,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092118784,HANSEL STRAW 10s ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092333408,HAPPY GARLIC 25g ,,REBISCO, 9.00 , 5.67 , 3.33 ,,,,
4800092663444,HAPPY JELLY ,,REBISCO, 10.00 , 4.78 , 5.22 ,,,,
4800092332975,HAPPY PEANUT SPREAD,,REBISCO, 113.00 , 103.55 , 9.45 ,,,,
4800092332111,HAPPY PEANUTS ADOBO 100G,,REBISCO, 34.00 , 28.89 , 5.11 ,,,,
4800092330629,HAPPY PEANUTS BBQ,,REBISCO, 25.00 , 19.19 , 5.81 ,,,,
4800092330667,HAPPY PEANUTS BBQ 100G,,REBISCO, 34.00 , 28.89 , 5.11 ,,,,
4800092330018,HAPPY PEANUTS BLUE,,REBISCO, 25.00 , 19.00 , 6.00 ,,,,
4800092330292,HAPPY PEANUTS GARLIC 100G,,REBISCO, 34.00 , 28.89 , 5.11 ,,,,
4800092332043,HAPPY PEANUTS SWEET CHILI 100G,,REBISCO, 34.00 , 28.89 , 5.11 ,,,,
4800092331268,HI HO 5g BBQ,,REBISCO, 25.00 , 19.19 , 5.81 ,,,,
4800092331626,HI-HO BBQ ,,REBISCO, 19.00 , 13.41 , 5.59 ,,,,
4800092332050,HI-HO SPICY ,,REBISCO, 19.00 , 13.08 , 5.92 ,,,,
4800092662911,JIGGLES ORANGE,,REBISCO, 15.00 , 8.80 , 6.20 ,,,,
4800092663062,JIGGLES STRAW,,REBISCO, 15.00 , 8.80 , 6.20 ,,,,
4800103344324,JUDGE BERRIES ,,REBISCO, 20.00 , 15.00 , 5.00 ,,,,
4800103220505,JUDGE CHEWING GUM ,,REBISCO, 43.00 , 37.55 , 5.45 ,,,,
4800103345284,JUDGE ORANGE ,,REBISCO, 25.00 , 19.62 , 5.38 ,,,,
4800103343686,JUDGE SPEARMINT ,,REBISCO, 20.00 , 15.00 , 5.00 ,,,,
4800103343372,JUDGE STICKS ,,REBISCO, 36.00 , 31.00 , 5.00 ,,,,
4800092660047,JUMPEE CHOCO,,REBISCO, 9.00 , 6.98 , 2.02 ,,,,
4800092660146,JUMPEE MILK,,REBISCO, 9.00 , 6.98 , 2.02 ,,,,
4800092660108,JUMPEE PEANUT,,REBISCO, 9.00 , 6.98 , 2.02 ,,,,
4800092663123,KRIMSTIX,,REBISCO, 32.00 , 27.25 , 4.75 ,,,,
4800092110795,KRIMSTIX CHOCO,,REBISCO, 33.00 , 27.25 , 5.75 ,,,,
4800092660252,KRIMSTIX STRAW,,REBISCO, 32.00 , 27.25 , 4.75 ,,,,
8997878001715,LOLLIPOP/CANDY,,REBISCO, 1.00 , 0.75 , 0.25 ,,,,
4800092331114,MILKEE PULVORON ,,REBISCO, 28.00 , 22.00 , 6.00 ,,,,
4800103343075,MR.YEMA ,,REBISCO, 28.00 , 22.51 , 5.49 ,,,,
4800103343464,MR.YEMA QUEZO,,REBISCO, 28.00 ,, NO PP ,,,,
4800092662621,MUCHO MINIS ,,REBISCO, 5.00 ,, NO PP ,,,,
4800092661686,MUCHO POP BITES,,REBISCO, 20.00 , 15.59 , 4.41 ,,,,
4806532070056,PACIFIC VEG OIL 1L ,,REBISCO, 131.00 , 119.00 , 12.00 ,,,,
4806532070063,PACIFIC VEG OIL 500ML ,,REBISCO, 69.00 , 59.00 , 10.00 ,,,,
4800092773129,PIER 28 22g ,,REBISCO, 8.00 , 5.66 , 2.34 ,,,,
4800092555350,PIER28,,REBISCO, 25.00 , 19.00 , 6.00 ,,,,
4800092112898,REBISCO ASSTD ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092110115,REBISCO BRAVO ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092110405,REBISCO BUTTER ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092110030,REBISCO CHOCO ,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092113253,REBISCO CHOCO SINGLE,,REBISCO, 10.00 , 5.30 , 4.70 ,,,,
4800092112782,REBISCO COMBI ,,REBISCO, 64.00 , 58.21 , 5.79 ,,,,
4800092113338,REBISCO CRACKER SINGLE,,REBISCO, 8.00 , 5.50 , 2.50 ,,,,
4800092111822,REBISCO CRACKERS 10S,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092110016,REBISCO CREAM 10'S,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092113109,REBISCO EXTREME,,REBISCO, 58.00 , 53.86 , 4.14 ,,,,
4800092115677,REBISCO HONEY BUTTER,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092111600,REBISCO P.B 10s,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092115295,REBISCO PASTILLAS,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092662850,REBISCO SPREAD CHOCO PEANUT,,REBISCO, 63.00 , 56.00 , 7.00 ,,,,
4800092110047,REBISCO straw 10s,,REBISCO, 62.00 , 57.00 , 5.00 ,,,,
4800092113260,REBISCO STRAW SINGLE,,REBISCO, 10.00 , 5.30 , 4.70 ,,,,
4800092552182,REBISCO TOPPS ,,REBISCO, 79.00 , 72.50 , 6.50 ,,,,
4800092553936,REBISCO TOPPS COOKIE ,,REBISCO, 78.00 , 72.50 , 5.50 ,,,,
4800092662874,REBISCO YEMA,,REBISCO, 70.00 , 63.22 , 6.78 ,,,,
4806532070124,STARMAC MACARONI 250g ,,REBISCO, 16.00 , 12.40 , 3.60 ,,,,
4800103010502,STARR ,,REBISCO, 33.00 , 29.00 , 4.00 ,,,,
4800092110535,SUPERSTIX CHOCO,,REBISCO, 72.00 , 67.67 , 4.33 ,,,,
4800092663192,SUPERSTIX DOUBLE CHOCO ,,REBISCO, 70.00 , 64.00 , 6.00 ,,,,
4800092110573,SUPERSTIX FRUITY ,,REBISCO, 72.00 , 67.67 , 4.33 ,,,,
4800092110597,SUPERSTIX MILK,,REBISCO, 72.00 , 67.67 , 4.33 ,,,,
4800092110542,SUPERSTIX PANDAN ,,REBISCO, 72.00 , 67.67 , 4.33 ,,,,
4800092552502,TOPPS COMBO,,REBISCO, 78.00 , 72.50 , 5.50 ,,,,
4800092553929,TOPPS COOKIE,,REBISCO, 11.00 , 7.50 , 3.50 ,,,,
4800092552175,TOPPS COOKIE,,REBISCO, 11.00 , 7.50 , 3.50 ,,,,
4800092556630,TOSTAS 100g ,,REBISCO, 30.00 , 24.09 , 5.91 ,,,,
4800092555039,TOSTAS 24g ,,REBISCO, 9.00 , 6.60 , 2.40 ,,,,
4800092555718,TOSTAS 49g ,,REBISCO, 18.00 , 13.04 , 4.96 ,,,,
4800103343563,VITACUBES,,REBISCO, 23.00 , 17.00 , 6.00 ,,,,
4800103343426,Vitacubes50g ,,REBISCO, 22.00 , 15.26 , 6.74 ,,,,
4800092116452,WAFERTIME CAPPUCINO,,REBISCO, 69.00 , 64.64 , 4.36 ,,,,
4800092115714,WAFERTIME CHOCO,,REBISCO, 74.00 , 69.00 , 5.00 ,,,,
4800092119613,WAFERTIME CHOCO HAZEL NUT ,,REBISCO, 12.00 , 7.00 , 5.00 ,,,,
4800092114373,WAFERTIME D.CHOCO ,,REBISCO, 47.00 , 41.20 , 5.80 ,,,,
4800092115707,WAFERTIME SOLO,,REBISCO, 10.00 , 6.46 , 3.54 ,,,,
4800092114960,WAFERTIME STRAWBERRY ,,REBISCO, 47.00 , 41.20 , 5.80 ,,,,
4800092118814,WAFERTIME THIN CHEDDAR,,REBISCO, 12.00 , 8.32 , 3.68 ,,,,
4800092118821,WAFERTIME THINS WHITE ,,REBISCO, 12.00 , 8.32 , 3.68 ,,,,
4800092553189,WHOOPIE CHOCO SINGLE,,REBISCO, 14.00 , 8.80 , 5.20 ,,,,
4800092553196,WHOOPIE MARSH CHOCO,,REBISCO, 94.00 , 88.73 , 5.27 ,,,,
4800092555664,WHOOPIE STRAW ,,REBISCO, 92.00 , 86.11 , 5.89 ,,,,
4800103343518,YABA CHOCO ,,REBISCO, 25.00 , 20.44 , 4.56 ,,,,
4800103343570,YABA FRUITY ,,REBISCO, 35.00 , 30.66 , 4.34 ,,,,
FUDGEE,FUDGEE BANG,,REBISCO, 18.00 , 13.31 , 4.69 ,,,,
4800092118791,CHOCO MUCHO CARAMEL PC,,REBISCO, 10.00 , 8.00 , 2.00 ,,,,
4800092113291,HANSEL PC,,REBISCO, 10.00 , 8.00 , 2.00 ,,,,
4800092333279,HI-HO ORANGE 30G,, REBISCO , 9.00 , 5.67 , 2.33 ,,,,
4800092552786,DOOWEE WHITE ,, REBISCO , 104.00 , 97.29 , 6.71 ,,,,
4800092332791,DINGDONG 30G,, REBISCO , 8.00 , 5.89 , 2.11 ,,,,
4800092550591,CUPP KEKY PANDAN PC ,,REBISCO , 10.00 ,, NO PP ,,,,
4800092550089,CUPP KEYK CHEESE PC,,REBISCO , 10.00 ,, NO PP ,,,,
4800092550010,CUPP KEYK CHOCO PC,,REBISCO , 10.00 ,, NO PP ,,,,
4800092550058,CUPP KEYK MOCHA PC ,,REBISCO , 10.00 ,, NO PP ,,,,
4800092550034,CUPP KEYK UBE PC,,REBISCO , 10.00 ,, NO PP ,,,,
4800092331732,DINGDONG GREEN ,,REBISCO , 23.00 , 18.33 , 4.67 ,,,,
4800092114755,WAFERTIME CREAMY MILK ,,REBISCO , 47.00 , 41.20 , 5.80 ,,,,
POCARI,POCARI SWEAT 500ML,,ROYAL ARCH, 53.00 , 41.44 , 11.56 ,,,,
4803925151125,7UP 1.5,,ROYAL ARCH, 70.00 , 56.00 , 14.00 ,,,,
4803925350054,GATORADE 350ML ,,ROYAL ARCH, 35.00 , 28.79 , 6.21 ,,,,
4803925350023,GATORADE 500ML,,ROYAL ARCH, 48.00 ,37.25, 10.75 ,,,,
4803925241130,GATORADE BLUE 1.5L ,,ROYAL ARCH, 106.00 , 95.75 , 10.25 ,,,,
4803925061141,GATORADE BLUE 500ML,,ROYAL ARCH, 48.00 ,37.25, 10.75 ,,,,
4803925151149,MOUNTAIN DEW 1.5L,,ROYAL ARCH, 70.00 , 54.00 , 16.00 ,,,,
4803925130328,MT.DEW MISMO ,,ROYAL ARCH, 20.00 , 15.33 , 4.67 ,,,,
4803925151262,MUG 1.5L,,ROYAL ARCH, 70.00 , 56.00 , 14.00 ,,,,
4803925033155,MUG IN CAN ,,ROYAL ARCH, 35.00 , 24.92 , 10.08 ,,,,
4803925130311,PEPSI,,ROYAL ARCH, 19.00 ,, NO PP ,,,,
4803925151101,PEPSI 1.5L,,ROYAL ARCH, 70.00 , 63.00 , 7.00 ,,,,
8997035600027,POCARI SWEAT 500ml ,,ROYAL ARCH, 53.00 , 44.00 , 9.00 ,,,,
4803925033551,STING,,ROYAL ARCH, 23.00 , 16.33 , 6.67 ,,,,
8851028001928,VITAMILK 110ML ,,ROYAL ARCH, 15.00 , 9.00 , 6.00 ,,,,
8851028002505,VITAMILK D.CHOCO ,,ROYAL ARCH, 35.00 , 28.08 , 6.92 ,,,,
8851028000945,VITAMILK ORIGINAL ,,ROYAL ARCH, 32.00 , 24.00 , 8.00 ,,,,
9556046500031,LABOUR LEMON,,S&R, 60.00 , 48.16 , 11.84 ,,,,
9556046500017,LABOUR LIME,,S&R, 60.00 ,, NO PP ,,,,
DOVE,DOVE ORIG 106G,, S&R , 69.00 , 63.00 , 6.00 ,,,,
4800086050045,IC BDAY 1.3L MANGO FLOAT UBE CAKE,,SELECTA, 205.00 , 180.90 , 24.10 ,,,,
4800086050151,IC CHOCO ALMOND PROMO 1.3L,,SELECTA, 250.00 ,, NO PP ,,,,
4800086049797,ICS CHOCKY,,SELECTA, 10.00 ,, NO PP ,,,,
4800086050076,SELECTA TRIPLE CHOCOLATE 1.3L,,SELECTA, 280.00 , 250.00 , 30.00 ,,,,
4800086050069,SELECTA VANILLA ALMOND 1.3L,,SELECTA, 280.00 , 250.00 , 30.00 ,,,,
4800086049698,BIRTHDAY COOKIES & CREAM ,,SELECTA, 205.00 , 180.90 , 24.10 ,,,,
4800086049766,COOKIES & CREAM 1.3L -PROMO,,SELECTA, 250.00 ,, NO PP ,,,,
4800086049841,CORNETTO MATCHA,,SELECTA, 25.00 ,, NO PP ,,,,
4800086049773,DOUBLE DUTCH 1.3L- PROMO,,SELECTA, 230.00 ,, NO PP ,,,,
4800086046970, UBE CUPS,,SELECTA, 25.00 , 17.33 , 7.67 ,,,,
4800086047625,ALMOND FUDGE 1.3L,,SELECTA, 280.00 , 227.51 , 52.49 ,,,,
4800086044389,BDAY BASO KESO ,,SELECTA, 60.00 , 54.56 , 5.44 ,,,,
4800086050021,BIRTHDAY - BLACK FOREST 1.3L,,SELECTA, 205.00 , 180.90 , 24.10 ,,,,
4800086049742,BIRTHDAY 2IN1 C&C & ROCKY 1.3L ,,SELECTA, 205.00 , 180.90 , 24.10 ,,,,
4800086049810,BIRTHDAY- CHOCO 1.3L,,SELECTA, 160.00 , 135.00 , 25.00 ,,,,
4800086045751,BOOM BOOM CHOCOLATE ,,SELECTA, 16.00 , 13.84 , 2.16 ,,,,
4800086049469,BOOM BOOM COFFEE,,SELECTA, 16.00 , 13.84 , 2.16 ,,,,
4800086045768,BOOM BOOM VANILLA ,,SELECTA, 16.00 , 13.84 , 2.16 ,,,,
4800086047472,BOOM COOKIES ,,SELECTA, 16.00 , 13.84 , 2.16 ,,,,
4800086049476,BOOM STRAWBERRIES,,SELECTA, 16.00 , 13.84 , 2.16 ,,,,
4800086049094,BOOM UBE,,SELECTA, 16.00 , 13.84 , 2.16 ,,,,
4800086046598,CHOCO ALMOND P450ML,,SELECTA, 100.00 , 90.00 , 10.00 ,,,,
4800086047380,CHOCO ALMONG FUDGE 750 ML,,SELECTA, 150.00 , 135.45 , 14.55 ,,,,
4800086035929,COOKIES&CREAM 1.3L,,SELECTA, 275.00 , 238.08 , 36.92 ,,,,
4800086043627,COOKIES&CREAM 450ML,,SELECTA, 100.00 , 90.00 , 10.00 ,,,,
4800086040893,COOKIES&CREAM 750ml ,,SELECTA, 150.00 , 135.45 , 14.55 ,,,,
4800086134325,CORNETTO CHOCO,,SELECTA, 25.00 , 18.20 , 6.80 ,,,,
4800086043306,CORNETTO COOKIES&CREAM ,,SELECTA, 25.00 , 18.20 , 6.80 ,,,,
4800086045676,CORNETTO DISC WHITE C&C,,SELECTA, 30.00 , 27.30 , 2.70 ,,,,
4800086049148,CORNETTO HAZELNUT ,,SELECTA, 25.00 , 18.20 , 6.80 ,,,,
4800086044327,CORNETTO ROCKYROAD,,SELECTA, 25.00 , 18.20 , 6.80 ,,,,
